episode,reward,length,success,critic_loss,actor_loss,td_error,entropy
607,-76.0,77,1,9.31332913710654,-2.345548165197085,2.180063718325132,0.03104840561463316
608,-85.0,86,1,6.358826304936164,-1.5559173829956414,1.753232517907786,0.07133206806069803
609,-77.0,78,1,5.509148976111856,-1.8417009644192428,1.8706045334155743,0.058557087228669286
610,-97.0,98,1,8.698352319350565,-4.044978326608247,2.0898105368322257,0.06947283324077536
611,-74.0,75,1,4.369227361608112,-1.81663174030371,1.589550240834554,0.05218872669929018
612,-72.0,73,1,4.2392295868238055,-4.214236115210702,1.5782732898241854,0.08044328633217422
613,-76.0,77,1,4.153262889250061,-1.7584591138285477,1.6246658733912878,0.06559577976752605
614,-96.0,97,1,7.499691573367694,-3.0710092464884378,1.9698968769348775,0.08552938988000232
615,-76.0,77,1,4.279295666373861,-3.4300737667937655,1.5588885654102673,0.0696244778689118
616,-74.0,75,1,3.0994471400696786,-3.6984881002502514,1.251379508972168,0.058713076608255504
617,-188.0,189,1,10.475512467967867,-1.132122845535392,2.2451644978195273,0.026363016495471278
618,-137.0,138,1,13.275161392625717,-2.4884242169125397,2.379810947438945,0.08001280855218731
619,-72.0,73,1,5.935672788007053,-2.3095321931672115,1.6687140922023826,0.06817994617828334
620,-96.0,97,1,11.138392561427366,-1.8356373698244197,1.9386451760518182,0.030705374202297367
621,-114.0,115,1,5.022968963705732,-3.6542235223465074,1.4006545522938605,0.05557447629828897
622,-92.0,93,1,6.027574449389552,-1.5531282991931965,1.6351901536346765,0.04124290904941498
623,-86.0,87,1,6.801523889781106,-1.628263514009893,1.801640252957399,0.04850048844865791
624,-94.0,95,1,5.437181033650076,-3.2794596629879,1.3932825389661287,0.045928257936611774
625,-71.0,72,1,2.957919767111081,-1.438107511368192,1.042698409822252,0.05273195565839867
626,-90.0,91,1,3.732469872634853,-4.964287836114866,1.187377692578913,0.0740820209490606
627,-109.0,110,1,10.036650920422108,-5.149990943125026,1.836158206246116,0.021817389677215197
628,-76.0,77,1,2.0087662540006153,-0.2770195418493308,1.0523983549762082,0.01942427975939006
629,-78.0,79,1,6.830412131423261,-0.36993924408261014,1.2969618447219269,0.02484845286942547
630,-84.0,85,1,10.721089185708758,-0.11859570337349877,1.4612719143138213,0.012755008868407459
631,-153.0,154,1,4.736479919690389,-2.561082649176227,0.7931367700750177,0.03798991613968445
632,-162.0,163,1,11.679365453042216,-0.39989785401741945,2.415792497389156,0.02496424665677424
633,-98.0,99,1,8.060555975890226,-1.8506705454201438,1.8664866926694157,0.03491777425333199
634,-207.0,208,1,6.054660765500767,-0.4481470621878823,1.5934524501745517,0.022096043354115233
635,-72.0,73,1,8.444923246164539,-2.9234847759107154,1.6084350951730388,0.015187757017971208
636,-77.0,78,1,4.3774296278887705,-1.7150866867144567,1.46845137155973,0.04807802461213074
637,-76.0,77,1,2.8155329680153813,-3.496975494489337,1.2588835737921975,0.042477168109534044
638,-90.0,91,1,5.96743668216296,-0.46129813924262936,1.69333617241828,0.031280920174929755
639,-77.0,78,1,6.052742422574785,-1.236000297194084,1.7760714139693823,0.033531119900707826
640,-85.0,86,1,11.614970924346274,-0.5986049057723586,2.145402287327966,0.03303142420698477
641,-73.0,74,1,7.635454169330596,-0.3385510431253351,2.01821552740561,0.023576388964224985
642,-73.0,74,1,7.2980511822783765,-0.4934211778328628,2.032395406349285,0.034091390758230526
643,-90.0,91,1,8.343820324648622,-2.8366177245772413,2.178125570108602,0.023421027153924846
644,-82.0,83,1,14.666397952868783,-0.2934890733813518,2.440223245735628,0.027084215401800865
645,-78.0,79,1,17.06111320848223,-1.7935108594431342,2.555592633500884,0.014436529301655114
646,-87.0,88,1,8.325761872272448,-0.7277746484495847,2.128964890133251,0.02914183788975193
647,-77.0,78,1,4.8978413783608215,-1.4263040063580354,1.5350271188295805,0.019177252310328186
648,-76.0,77,1,3.0952415695389757,-0.5118963802278695,1.3674100327801395,0.028285134722805257
649,-86.0,87,1,5.840407608521182,-1.9775764543894978,1.7489619638728,0.04560119828915801
650,-83.0,84,1,4.2386507371245115,-0.65264980581456,1.5685257741383143,0.021630766881225144
651,-86.0,87,1,5.099490841166865,-0.5461209409096781,1.6686102604043895,0.02201237833534164
652,-137.0,138,1,17.190077569453486,-1.4757905015401354,2.7105297489442686,0.027123831101166812
653,-75.0,76,1,3.076119293127895,-0.7581749971095154,1.2086328142567684,0.02452813246897054
654,-79.0,80,1,3.94218799531136,-1.348709774845338,1.418760985136032,0.05386779635955463
655,-72.0,73,1,9.144602096786288,-3.2626535944379103,1.573556808576192,0.029386245148824146
656,-73.0,74,1,3.075907217923904,-0.5349742312118414,1.2181392537580955,0.032725139880927304
657,-87.0,88,1,5.788219882736898,-1.206526909948893,1.702417785471136,0.023586638518860458
658,-97.0,98,1,6.734577121633599,-1.6875282529778945,1.815792735742063,0.03900093911185965
659,-78.0,79,1,8.19688552514137,-0.3935736484591307,1.7923003631302072,0.021526471745956666
660,-79.0,80,1,8.087735750966022,-0.7430956943768251,1.763130795955658,0.026635566648110398
661,-79.0,80,1,5.291205453572911,-0.4263100252959703,1.8127013057470323,0.023398189125509818
662,-78.0,79,1,4.791081998608689,-1.61091426786778,1.6884787535365624,0.047415786265849455
663,-74.0,75,1,6.951949879710252,-0.7046735804675457,1.8832822338740032,0.03077494102685402
664,-89.0,90,1,7.666680712045895,-2.0294256516784825,1.9113448964224922,0.010197293808515598
665,-74.0,75,1,7.367873568859456,-1.2751816807504899,1.681173135439555,0.03865549856952081
666,-73.0,74,1,4.210090654725964,-4.335046115272357,1.500817746729464,0.03792350980802439
667,-96.0,97,1,5.945452633300033,-1.363005715053884,1.5512524437658566,0.03790243786277211
668,-78.0,79,1,4.624847356848937,-2.9532971160193093,1.5841300638416145,0.013716177006924077
669,-73.0,74,1,4.963499075693796,-0.9644467387650464,1.6210366777471594,0.03673370190498079
670,-72.0,73,1,5.766841838913148,-0.4891690320864779,1.7511347173011467,0.03220201399032192
671,-85.0,86,1,8.090019412119439,-0.5626659854504734,2.058539013529933,0.017136411037469327
672,-72.0,73,1,4.516147903828524,-0.3803872852075896,1.619516718877505,0.025792027414578637
673,-99.0,100,1,5.521606486487581,-2.230629541761591,1.5774486780166626,0.07912636724184267
674,-98.0,99,1,7.156272101366682,-2.104397305043419,1.7070782112352776,0.044418578745792574
675,-65.0,66,1,16.633618213427933,-1.132772364881186,2.2223696853175308,0.03728998355588622
676,-84.0,85,1,8.187372592899791,-1.272649090106065,2.0582946931614594,0.05460720161071924
677,-84.0,85,1,6.795203306805727,-0.5232682040907949,1.940321250522838,0.024615053768844947
678,-76.0,77,1,5.371219445093287,-2.1038231687720823,1.9007379699062992,0.024412148582216884
679,-88.0,89,1,9.02776760036084,-1.516113665732529,2.3480946830149447,0.02958985464385805
680,-75.0,76,1,7.049211831570382,-0.4827888964286295,1.9755499362945557,0.03022706154335633
681,-74.0,75,1,4.570335799244543,-2.6056646862238027,1.6451763979593912,0.05143590768799186
682,-73.0,74,1,4.488061255240511,-0.5871427505111126,1.6193915637763772,0.024231612979673554
683,-90.0,91,1,4.107107001661252,-1.5550504388034365,1.4554852876034412,0.03869330920637227
684,-69.0,70,1,3.7007298441670304,-1.3185368311724492,1.4847433975764683,0.03237385327395584
685,-70.0,71,1,4.112979812611716,-2.1513539587632153,1.6273096178618955,0.03027999804201077
686,-104.0,105,1,7.614787576487426,-1.949815765356401,2.0240139098394483,0.043348093323099114
687,-135.0,136,1,10.19094922348792,-0.7764970629877472,2.325433769646813,0.021671900151619305
688,-99.0,100,1,9.374287636186928,-2.1895787696633486,1.8757168102264403,0.03648238839872647
689,-65.0,66,1,10.896799676561248,-2.8095673099266025,1.53679405559193,0.042495456349570304
690,-94.0,95,1,8.544032413179153,-1.3788344273052644,1.983222188447651,0.0333269920175601
691,-83.0,84,1,6.18091306511477,-0.8074192320630009,1.7950705602055503,0.02766914462041487
692,-94.0,95,1,7.421666917527297,-0.27271298023774043,1.7986622709977,0.027709744474850594
693,-82.0,83,1,5.846806796621784,-1.4402193297486168,1.567647819059441,0.043276224060247774
694,-86.0,87,1,5.529157959492797,-0.9793772561865024,1.6354146387385227,0.03102433258713084
695,-85.0,86,1,7.243338548369858,-1.5384656644323407,1.8628322911816975,0.008296069513795204
696,-86.0,87,1,11.010474231210704,-2.779689915800044,1.9316544587584747,0.02944965885775485
697,-90.0,91,1,12.102845716512133,-0.6326419590878976,1.8726869834648383,0.029797135338003
698,-79.0,80,1,4.436723845080451,-0.4382290846275282,1.5625632107257843,0.028298669189825886
699,-72.0,73,1,4.404507625519541,-0.3707887865626891,1.5325350271512383,0.026321280742070498
700,-73.0,74,1,7.496989200082041,-0.5639098258106969,1.889185639652046,0.03579219125566777
701,-87.0,88,1,6.694980369724859,-0.08101886273239374,1.7946904762224718,0.01039728890993336
702,-88.0,89,1,9.14027846520953,-1.6232729873213174,2.0912729649061568,0.0290960521166464
703,-71.0,72,1,5.371873583971238,-2.4232890892566905,1.667560703224606,0.04557810773177254
704,-84.0,85,1,6.473510502955383,-0.5162008575742434,1.7320148748510025,0.019576894437127252
705,-85.0,86,1,4.414944899069629,-1.1119504289093785,1.5382966884346896,0.032819168640132776
706,-73.0,74,1,4.668513458299237,-1.5036481081160427,1.4764988760690432,0.037494386773638276
707,-83.0,84,1,11.367720703073289,-1.6786155077653737,2.0246352014087496,0.033902189958358316
708,-95.0,96,1,14.197213546054021,-0.23048127178359815,2.3320275619626045,0.01975739026147494
709,-84.0,85,1,12.97760020320523,-1.0786428590873531,2.5724002950331744,0.031545782222083825
710,-87.0,88,1,11.904609174205689,-1.2271520072635296,2.476017702709545,0.035095855170352894
711,-84.0,85,1,6.198703441660002,-1.41484708056703,1.9846120834350587,0.03137937059954685
712,-78.0,79,1,14.383777139130745,-2.3345199786495017,2.5303354263305664,0.022733615905848107
713,-70.0,71,1,11.65572449303983,-0.770681929224479,2.35928777238013,0.02966214857485578
714,-78.0,79,1,8.584443681948535,-1.0112667077816315,2.143070100228998,0.030252699049107164
715,-76.0,77,1,6.791039392791497,-3.418211797448087,1.8638728469997257,0.019603604893804853
716,-92.0,93,1,12.086660927086468,-0.952472501962636,2.441347224738008,0.017393581618640012
717,-95.0,96,1,12.233803266897667,-4.437417360544107,2.471883455912272,0.04268713420121154
718,-77.0,78,1,8.760011775198226,-1.8961977134779608,2.2818214159745436,0.0426226313045332
719,-89.0,90,1,15.250205392851301,-0.14562222177046352,2.8330948617723255,0.011660640170965861
720,-79.0,80,1,14.23802985336879,-0.11778582450788236,2.3621442764997482,0.015461462687198946
721,-93.0,94,1,11.068972254402476,-0.09664406328328311,2.268601432759711,0.010358523581476703
722,-73.0,74,1,6.2414936090465964,-2.7331160192788464,1.8521116875313424,0.047804880008058985
723,-79.0,80,1,5.872711152530428,-4.4178216889355095,1.663854283094406,0.025463227280670252
724,-95.0,96,1,10.437199031082855,-2.950200135789904,2.273116280635198,0.04274886572663187
725,-79.0,80,1,4.001134086981073,-0.26709293073945445,1.459924930334091,0.02340226684937079
726,-80.0,81,1,3.834626669623425,-0.13927537105498938,1.4040118485321234,0.013598252616730738
727,-120.0,121,1,11.67271387434917,-0.8115923548102126,2.3082271233077876,0.03722437690909325
728,-86.0,87,1,6.558184404629978,-0.10162711076989728,1.6969259689594138,0.008149674142866084
729,-84.0,85,1,4.875690559222644,-0.6671188799945145,1.5425704338971307,0.025393975378520898
730,-97.0,98,1,6.369017792894292,-5.8091372989241306,1.6726273176621418,0.02398304183945435
731,-77.0,78,1,4.236978360994283,-0.29512077730890807,1.338539025722406,0.020951456359538358
732,-72.0,73,1,5.190621707148488,-0.8088511977853471,1.2183915490973485,0.02987193682191938
733,-73.0,74,1,1.8694593630128578,-1.4952021535136737,0.995804567594786,0.038664473358359236
734,-71.0,72,1,5.121841839510631,-0.3860990888913673,1.4756210015879736,0.020979307142826857
735,-115.0,116,1,5.8507478146759615,-0.6114235986108191,1.551262280036663,0.025563835381286357
736,-72.0,73,1,5.590845065054241,-0.4704484414673659,1.5857974013237104,0.025954677399817203
737,-74.0,75,1,3.2081373321761686,-4.14739970594356,1.272620094617208,0.05598397996431837
738,-79.0,80,1,6.5784684251828365,-0.07535168614522263,1.7056097507476806,0.009032667372775905
739,-77.0,78,1,2.9022008294735153,-0.17137261152189845,1.149245445544903,0.017520556260700315
740,-72.0,73,1,3.4241220579516103,-1.050170010092512,1.2140672566139534,0.03600477685151966
741,-92.0,93,1,3.768234561537161,-0.9931153433296644,1.28613922672887,0.029853917029936627
742,-89.0,90,1,5.239706888055177,-1.0476158214047449,1.3211406071980794,0.026284657826343188
743,-87.0,88,1,4.778665647243046,-0.27833511562262586,1.3817217404192144,0.015834538329562
744,-72.0,73,1,2.336630634025811,-3.435503746951015,1.0242144049030462,0.05616701750422841
745,-73.0,74,1,2.0478963322026615,-1.9803471811584081,0.9841051746059108,0.02775643075772284
746,-77.0,78,1,2.1863949316962716,-0.5475609835109656,1.0254949621665173,0.01274378766277387
747,-87.0,88,1,3.774584857657663,-0.4102378309421924,1.2905858484181492,0.03419497757435734
748,-79.0,80,1,3.4574745814230483,-0.41726784032452996,1.3802152156829834,0.01545906298015325
749,-75.0,76,1,11.730195393657931,-1.4904597126687325,1.316343483171965,0.043435238360727546
750,-102.0,103,1,3.9042906393189645,-2.4119312831305773,1.4030316142202581,0.028743928516209036
751,-98.0,99,1,8.537388923884436,-0.05707720927849284,1.839432215449786,0.009554104873912898
752,-81.0,82,1,3.0041223783042432,-3.322944768037171,1.2016781975583333,0.006845526808940965
753,-107.0,108,1,5.4104602113950895,-1.5043752750864736,1.3051434181354664,0.03181255541858263
754,-500.0,500,0,2.8235976799626368,-0.6477265442336211,0.7422855491638184,0.016236174880119508
755,-79.0,80,1,6.088185793123557,-0.5313410881206437,1.881742113828659,0.016040218895068393
756,-74.0,75,1,6.118585233472598,-1.6533696407428942,1.9331007353464762,0.020340208095731213
757,-80.0,81,1,5.5102831015549185,-2.838268494055722,1.822215027279324,0.009135187265425806
758,-80.0,81,1,8.70400986097822,-0.1142806252555377,2.344065889900113,0.013571201400927636
759,-81.0,82,1,20.169083993879102,-0.3401730588936139,2.545362914480814,0.01667407054894905
760,-109.0,110,1,9.181210245579926,-0.3612171513388272,2.258065032958984,0.021700054815631697
761,-79.0,80,1,8.311275093813311,-0.8583176022679254,1.942874252796173,0.01730324272557482
762,-99.0,100,1,5.618852254480589,-0.5666678778373171,1.6518590176105499,0.024210759775596672
763,-78.0,79,1,6.4678930196486695,-1.5582603369791597,1.785812055008321,0.03371740667288681
764,-73.0,74,1,6.817995269603498,-2.7605146244212526,1.724227500928415,0.02420625116910496
765,-73.0,74,1,6.122769369065724,-0.7451197167259099,1.716556648950319,0.03612657468270422
766,-83.0,84,1,4.675795940305328,-0.16012290017620434,1.4463506142298381,0.010618482905036737
767,-74.0,75,1,4.126513795574234,-1.3481781263713493,1.4657161315282186,0.0398288012870277
768,-201.0,202,1,7.351602458210932,-0.8247972071183197,1.7511358780435997,0.01390988531539454
769,-102.0,103,1,5.994499431482236,-0.3429094808767349,1.7327043512492504,0.022271249726984323
770,-76.0,77,1,4.1512270516764325,-0.4448242950007129,1.4918133438407601,0.019720255906388238
771,-73.0,74,1,6.280867413369501,-3.3528730411354273,1.7356375359200142,0.024546694333686312
772,-79.0,80,1,5.861447167837878,-0.3748907117258568,1.7834658712148665,0.023266208145378185
773,-72.0,73,1,5.154654985140652,-0.19324896373969028,1.5988810846250352,0.015461053764539268
774,-89.0,90,1,10.243395506989165,-0.27454789971282784,2.3521742741266887,0.024011589468621728
775,-115.0,116,1,4.852798287774806,-0.43831281385083176,1.5378675625242035,0.027002186312341202
776,-73.0,74,1,4.103703157172571,-2.6088513491985568,1.4002224754642796,0.033754294518026605
777,-91.0,92,1,5.386827787196482,-0.06624987828486749,1.582728772059731,0.010921815196248328
778,-75.0,76,1,3.4030728465052227,-2.835366507242916,1.2185229753193103,0.04546438824103174
779,-70.0,71,1,6.698231077485744,-0.15053399372405232,1.393551033987126,0.01561682792145777
780,-75.0,76,1,3.4482298414408623,-0.49859045351379455,1.317967835225557,0.032634771130065736
781,-86.0,87,1,7.936040814774196,-0.3858094299121776,1.7470898025337307,0.02708134940270423
782,-81.0,82,1,2.94154850774297,-0.41884386692658065,1.318607765000041,0.04552605494487447
783,-88.0,89,1,5.0925862210739945,-0.8837076357536573,1.4721860349848028,0.08663356082570828
784,-184.0,185,1,7.559738464285053,-4.537057793675922,1.8704468495136983,0.12892405085107433
785,-111.0,112,1,12.897565213932337,-3.884039538001519,1.6918929304395403,0.0994117014161345
786,-162.0,163,1,7.297040506427557,-4.135109187686532,1.6745843243745206,0.07952750561859713
787,-128.0,129,1,10.842924965543842,-5.677041364854934,1.6210281904353652,0.1206718758700048
788,-157.0,158,1,8.059585226413828,-11.222471297108026,1.410957058773765,0.20082671238036756
789,-125.0,126,1,8.716219920345461,-5.300331689311067,1.2645671935308547,0.16702308300462335
790,-148.0,149,1,7.2291201909374285,-7.545427716565934,1.6210293545818968,0.10440374280718873
791,-500.0,500,0,7.767999531052715,-1.435787367065306,1.0650235862731934,0.025861317952330865
792,-159.0,160,1,11.227830588109281,-4.002209722747262,1.8758925557136537,0.06895038771307327
793,-214.0,215,1,7.069590744404881,-11.49966512448838,1.5889318687971248,0.2699654830764027
794,-201.0,202,1,17.35364346133688,-10.305888261783965,2.7470588023119635,0.13925829526506547
795,-115.0,116,1,16.064933645433108,-13.781096149306936,1.4839431828465954,0.21348752986117187
796,-143.0,144,1,9.460193718937262,-9.284337565064751,1.9762380056911044,0.20320380519755568
797,-157.0,158,1,17.01191202197478,-13.30670659489852,2.2079442965833445,0.26441104992652154
798,-209.0,210,1,11.835897091780568,-8.406958484274547,2.2720254625592915,0.12242909252470435
799,-153.0,154,1,13.328878539242266,-11.718409350669697,2.18845762525286,0.18625371168980256
800,-151.0,152,1,14.444351379181745,-13.456782778574267,2.0766515355361137,0.1272617219995745
801,-161.0,162,1,17.112784138241103,-6.67184151974623,1.9268472400712378,0.09926930670999466
802,-161.0,162,1,20.43380190768167,-10.026154661776381,1.776955121829186,0.15747559724596938
803,-164.0,165,1,16.26384570215146,-7.399085082865967,1.579587427775065,0.1694605798697673
804,-134.0,135,1,20.485526461966543,-9.611345439107605,1.8526674058702257,0.22153743668920167
805,-134.0,135,1,12.00600649305863,-11.375144598549404,1.9057475761131004,0.22035689093827387
806,-105.0,106,1,15.786103343736613,-16.259306670692,1.4973671751202278,0.23882959037875034
807,-132.0,133,1,15.585867660715335,-8.938728623006012,1.8123857885375059,0.17883367350864696
808,-113.0,114,1,10.885194544277686,-8.297478509101367,1.9249423010307445,0.17818256733931903
809,-260.0,261,1,18.770532387939024,-6.5155513565225185,2.8543705812359224,0.07834628939952144
810,-138.0,139,1,9.312983959532183,-5.649752391359857,1.574879858991225,0.11810759275164377
811,-110.0,111,1,23.470979384599183,-7.139289050684326,1.80636283943245,0.14767238455387668
812,-141.0,142,1,9.583999760157074,-12.364310596496248,1.6160194235788266,0.11151497366858755
813,-192.0,193,1,7.692582479382909,-10.629991677046638,1.5096692001263712,0.1581692658338289
814,-152.0,153,1,18.148418474425426,-2.954099199545715,1.709588356267393,0.0920529515149111
815,-144.0,145,1,4.353122344155443,-9.433226771929586,1.3487873340475147,0.11009681810553894
816,-142.0,143,1,11.427695838474914,-4.54057047289118,1.9583245390778654,0.11141721324929676
817,-141.0,142,1,11.332522948149656,-4.815546240226314,1.8163701984244334,0.12015143007359345
818,-193.0,194,1,9.652409791615467,-5.412445888523141,2.014601029071611,0.10012208241824297
819,-142.0,143,1,6.496130445500114,-5.582645275369089,1.3513220606983958,0.11112413070597565
820,-139.0,140,1,9.40227339394717,-8.354522901241424,1.381441020965576,0.09487171056815506
821,-132.0,133,1,9.17055308372872,-8.953729817118361,1.6461086990241718,0.1194238050063854
822,-158.0,159,1,15.691516178241384,-1.735895770908468,1.8619666309476648,0.05351103811482068
823,-160.0,161,1,5.866654274425895,-5.678040847613092,1.528714446547609,0.07545320657705781
824,-128.0,129,1,6.418866248527459,-3.0872883184429933,1.4841486686883971,0.05593966793929057
825,-130.0,131,1,9.127216566674067,-1.7028194974808206,1.6305249774729023,0.05762082799453886
826,-126.0,127,1,7.401158991245017,-5.642000176044484,1.4314129896989958,0.08605270518853828
827,-152.0,153,1,14.933645220946014,-3.5687132359064777,2.488207997839435,0.08023971601443942
828,-111.0,112,1,33.026922965609366,-9.783110541468302,2.4801484686987743,0.09748953709955847
829,-127.0,128,1,8.842638328678731,-5.6599055618276,1.583259329199791,0.06997504672432342
830,-167.0,168,1,12.024933097820394,-4.477646724515104,2.163400127774193,0.09661421170921174
831,-126.0,127,1,17.3713619545755,-4.765457585061601,1.780874868077556,0.0774144392924384
832,-145.0,146,1,7.99974622696326,-3.5261564601338526,1.8273496105246347,0.07860952927682138
833,-133.0,134,1,9.501170452293216,-6.037531033994875,1.6196208925389532,0.07790121831861943
834,-116.0,117,1,7.327357537232531,-5.263016074039908,1.6231530588916225,0.08395805073597043
835,-349.0,350,1,10.647120000248334,-2.2454316056293777,2.2806994233812605,0.046125771784313006
836,-116.0,117,1,10.706232592896445,-6.227313189550483,1.725649295709072,0.09145724901976884
837,-145.0,146,1,6.230692204885837,-1.4844713539996892,1.5394406514625028,0.07677588252567123
838,-116.0,117,1,7.169499156347991,-5.60043937792454,1.5215913984510634,0.12453918714804126
839,-196.0,197,1,13.10528662074434,-7.6990417683112815,2.2943459234867,0.11085012513852553
840,-124.0,125,1,6.182183957102243,-8.039916892489387,1.5023410921096803,0.12281146671656461
841,-141.0,142,1,16.599504176228436,-6.683622925441319,2.0487987122065583,0.12632229164417777
842,-134.0,135,1,13.427727249060775,-8.954373243747169,1.8689230459707755,0.07950641996633041
843,-191.0,192,1,9.812624334468333,-5.348861847725305,2.113043890645107,0.04795299428140728
844,-355.0,356,1,10.94896512644907,-1.161040536270673,1.9083220074685772,0.025018348504949082
845,-144.0,145,1,30.56999120493299,-1.8614276666728105,2.124648390145137,0.06121110106178094
846,-273.0,274,1,10.892864806137448,-4.161987738379,2.0280810168189722,0.04522735542019145
847,-147.0,148,1,10.74730624757059,-2.902049682261399,1.579026918153505,0.06253590317990873
848,-118.0,119,1,23.342423693747495,-1.964000501937136,1.6753837841899455,0.06335851323749639
849,-138.0,139,1,19.144020703727573,-7.81395502342309,1.9242485650151753,0.15793317772490253
850,-239.0,240,1,12.399593636106875,-17.07942082395722,2.4417340755462646,0.36839582025559137
851,-105.0,106,1,20.51961727762531,-14.673212985550975,2.596623033847449,0.23775550384318261
852,-84.0,85,1,17.57159790814142,-17.123490128510202,1.810005345064051,0.2633193543406378
853,-118.0,119,1,21.812133571993048,-17.092013835047258,2.220217584561901,0.2813550578223022
854,-92.0,93,1,14.244736404308389,-11.548045481295498,2.5477797600530807,0.2614827494069354
855,-105.0,106,1,15.580921847556656,-13.795028893143165,2.8512121911318795,0.24478640558945183
856,-102.0,103,1,13.149942301471437,-13.030348042710878,2.355314847335075,0.2522042912853985
857,-92.0,93,1,21.644464991809,-15.85288880380454,2.4810302078082995,0.2895056344976731
858,-119.0,120,1,10.365968752892634,-11.101857403112065,2.283353926738103,0.20364878591244634
859,-116.0,117,1,10.112092585889942,-11.989633525364026,2.339699582156972,0.2218627548900569
860,-116.0,117,1,7.396218667201335,-9.478381994038033,1.8338876463409164,0.18265145216601092
861,-217.0,218,1,6.616452954667342,-6.316796917061323,1.7936240861175257,0.1099639542706494
862,-126.0,127,1,8.697050770616809,-13.220694534437431,1.7823114320049136,0.19842029160536473
863,-139.0,140,1,9.155005161678751,-7.299573904690364,1.529589353288923,0.17894362082183113
864,-113.0,114,1,6.326963524328516,-12.077224807819524,1.429543181469566,0.24357741583585985
865,-107.0,108,1,10.874537285598409,-13.038360772610288,2.1964150358129433,0.2568916872782952
866,-106.0,107,1,11.195675189402303,-13.025056150903579,2.0859387388853268,0.259488392920885
867,-123.0,124,1,19.4050563415523,-13.112944567943545,2.816679900692355,0.3027801327835116
868,-98.0,99,1,8.340856284185929,-11.533649609461214,1.9436183890911063,0.18374453041039002
869,-82.0,83,1,6.619843087418051,-11.879111975560612,1.5686522075928837,0.17764666584537417
870,-78.0,79,1,8.549650772115145,-7.202663799259875,1.4861967593808718,0.17580350700734904
871,-84.0,85,1,12.52902694917575,-6.103397315956296,1.8894617641673368,0.15422307334913912
872,-88.0,89,1,9.837932230365787,-4.058228673271147,2.029383787948094,0.14502889832747928
873,-63.0,64,1,17.403510953259683,-8.862807307521507,1.7907577157020569,0.17670348790613843
874,-63.0,64,1,12.611393867005972,-8.515133682246415,1.887794703245163,0.20345524552612915
875,-86.0,87,1,8.75524137325882,-13.777456260034038,1.8914045575021328,0.20236952888231388
876,-72.0,73,1,6.317007454494908,-5.054281826229321,1.9188944868845483,0.12621597024434317
877,-87.0,88,1,11.290323800833987,-3.4177049937756734,2.4967681738463314,0.12130548624025489
878,-72.0,73,1,12.510033689600364,-1.930361331547754,2.3858196310801048,0.12015910391366486
879,-95.0,96,1,10.553470664583832,-4.130547081034213,2.265084370970726,0.11095210035637137
880,-163.0,164,1,15.667273983260312,-5.009021420380322,2.442819950057239,0.15197030071284667
881,-79.0,80,1,8.546509868197608,-4.396580438984529,1.8831656455993653,0.15171400732933762
882,-94.0,95,1,13.642228311013682,-7.348243845543996,2.136625997643722,0.15663445414684246
883,-77.0,78,1,3.8642977774516347,-9.56707266533713,1.2071017485398512,0.12247763092380363
884,-69.0,70,1,3.425907809070486,-6.198464375157242,1.2442087854657855,0.10824677926024638
885,-114.0,115,1,15.910360419321501,-1.9009871960000095,2.7141016462574834,0.11676332351110076
886,-80.0,81,1,7.40454236561462,-2.6706176302278988,1.7688931359185114,0.10557859920412245
887,-84.0,85,1,20.579440092710396,-2.5996760661278935,2.7737518310546876,0.0864040748709265
888,-83.0,84,1,7.429000928339866,-4.392513287541944,1.9755219959077381,0.10479681070301879
889,-74.0,75,1,7.168813112794111,-2.9031719747096454,2.0933727900187176,0.09417389022719969
890,-63.0,64,1,20.593829548077338,-5.656600868179794,2.7525790333747864,0.10935293782836197
891,-71.0,72,1,8.826957091546015,-6.429519506563035,2.2372698220941754,0.10720151197902952
892,-77.0,78,1,6.659627929508972,-3.0185958079569106,1.9771908796750581,0.10542025222830723
893,-90.0,91,1,7.349424609114586,-6.033722154311913,1.9477969997531766,0.08969264350082165
894,-72.0,73,1,6.216030397068084,-3.954243713436881,1.6274805983451948,0.0806083420500054
895,-180.0,181,1,11.251734814041333,-2.16917764566474,2.047334535345847,0.08381540008717042
896,-71.0,72,1,4.226289928610236,-4.035434437584424,1.568269219663408,0.10570907254936578
897,-95.0,96,1,5.981822037700719,-4.963215783277822,1.7619417657454808,0.10713377007080756
898,-78.0,79,1,3.7152282142384667,-2.692310535551021,1.4422543984425218,0.08307368491070427
899,-73.0,74,1,4.07047667505056,-5.68152448608728,1.3661643524427671,0.08058411470227765
900,-76.0,77,1,3.834578784970337,-3.720153451772485,1.4489663251034626,0.10496301085235742
901,-77.0,78,1,5.1804477744228326,-1.2415723025464662,1.6000643846316216,0.08500756679430384
902,-71.0,72,1,5.425441901011961,-2.0637577979840795,1.646349098947313,0.09597359423989676
903,-88.0,89,1,6.3046540353496905,-3.103126654241187,1.7303225163663372,0.10426744516604394
904,-117.0,118,1,18.336904141836865,-4.3552091291081,2.4734927193593172,0.12288377804577329
905,-96.0,97,1,7.016277102242553,-2.1470432795383774,1.9892477423874373,0.15117228212727343
906,-63.0,64,1,7.121805027818482,-4.387576253921907,1.4863270223140717,0.09806426566910886
907,-77.0,78,1,4.452915789323668,-2.416226767316216,1.6350304041153345,0.10713174940200332
