episode,reward,length,success,critic_loss,mean_abs_td_error,entropy
758,-91.0,92,1,6.003888155813437,1.7427740822667661,0.3413228641049658
759,-88.0,89,1,13.24124004892819,1.9047454662537306,0.40361019943545184
760,-142.0,143,1,11.349278347444304,2.4961212810936506,0.23134185209092065
761,-78.0,79,1,6.068049778077233,1.7117491417293307,0.36509875970622935
762,-102.0,103,1,7.711363241661371,1.9680147680264075,0.33454283292815584
763,-123.0,124,1,4.782024878769364,1.5727728509133863,0.25852501319135507
764,-139.0,140,1,5.0213655070718755,1.6128415584564209,0.20033354761544614
765,-160.0,161,1,9.85660105588107,1.9724384035382951,0.17556063272312042
766,-132.0,133,1,6.6949409094237415,1.5543029613064645,0.16467860457574934
767,-163.0,164,1,4.391364099171436,1.3290759586706393,0.18488947562298386
768,-176.0,177,1,5.2970860067026235,1.4463442247466178,0.14259952103316595
769,-150.0,151,1,4.622954648025472,1.4486390754876548,0.11707658749089163
770,-404.0,405,1,4.049503067961497,1.1200130096188299,0.11020981177463438
771,-380.0,381,1,5.899291169348728,1.1699082081712138,0.1806916903158689
772,-185.0,186,1,12.140406047229678,1.8329408091883506,0.24105079889970943
773,-135.0,136,1,10.144996013483357,2.316879658138051,0.22092572176916292
774,-163.0,164,1,7.6383770103168835,1.9662928552162358,0.30319915388294827
775,-190.0,191,1,7.227866170034425,1.6362507555497254,0.35281156362656074
776,-185.0,186,1,4.8944764956030795,1.3114844393986527,0.4129771864656935
777,-132.0,133,1,7.455534996370753,1.8562100130812567,0.3506151402239597
778,-177.0,178,1,12.227892953066647,2.224186720473043,0.2595819757212728
779,-207.0,208,1,4.463677311441293,1.3536135439689343,0.18745274059340142
780,-149.0,150,1,8.657666836782301,1.580146369934082,0.1320840709726326
781,-213.0,214,1,3.067174267141917,0.8848806140578795,0.2000169960551277
782,-144.0,145,1,10.55644400918792,1.9075668598043507,0.10126584692665472
783,-163.0,164,1,5.227001058606774,1.6923108856852462,0.12837761673840647
784,-214.0,215,1,11.044761007456826,2.4476337521575218,0.10154739204702119
785,-138.0,139,1,8.464530502769698,2.0101231636760906,0.10410289911020601
786,-199.0,200,1,10.341810952371743,2.2778687953948973,0.09644494557986036
787,-178.0,179,1,9.733855381015527,1.8810217873344208,0.12909204909036862
788,-149.0,150,1,5.1774219127208925,1.6887403949101767,0.15789283608629678
789,-126.0,127,1,6.418806356810676,1.7868387492622917,0.15511009319571734
790,-148.0,149,1,7.106239775455895,1.8938284880362901,0.12170505648613252
791,-144.0,145,1,10.25090853019481,1.9149640173747622,0.10212446868194845
792,-125.0,126,1,5.508134249742845,1.626838691650875,0.08811424464026156
793,-149.0,150,1,5.860495054931089,1.6488767639795938,0.09476541886416574
794,-151.0,152,1,6.865286479492696,1.5861565847145884,0.11980713501658388
795,-166.0,167,1,6.85339180309185,1.8396162087331989,0.10913856763568355
796,-127.0,128,1,9.867632490187589,1.5185717940330505,0.1257588664798277
797,-169.0,170,1,6.458888373513679,1.7056122499353745,0.13417462039163666
798,-146.0,147,1,6.493500634860786,1.6127663469638953,0.15804558235527885
799,-132.0,133,1,10.285173780174533,1.7108964274700422,0.13621799860900632
800,-142.0,143,1,7.394738125136339,1.8881191473740797,0.08746703039737536
801,-181.0,182,1,7.654280250921786,1.8610156551822201,0.07303428643377968
802,-157.0,158,1,5.617047270387485,1.6184240836131423,0.07095103089909859
803,-116.0,117,1,11.697644621359172,1.3700963533841646,0.06755211594828969
804,-208.0,209,1,8.991002333263307,1.9854956802568937,0.06521881039312297
805,-198.0,199,1,4.346401568437252,1.4641889112079562,0.08332266963213383
806,-139.0,140,1,6.5797445550694,1.7085871526173182,0.10254639071478908
807,-141.0,142,1,8.950486610270545,1.8732314210542491,0.15162257000666216
808,-103.0,104,1,7.843006741002542,1.480322709450355,0.3050837459517285
809,-126.0,127,1,19.008162561334842,2.1843844436285065,0.1660234416288683
810,-147.0,148,1,8.712827083987651,2.079862599437301,0.18533120973419548
811,-130.0,131,1,13.147156914744974,2.241426766373729,0.13267019102243238
812,-116.0,117,1,13.720104568840888,1.9250430408706012,0.16066943510917103
813,-103.0,104,1,16.112602219895614,2.2604173696958103,0.09872114659251216
814,-181.0,182,1,10.267204832480415,2.3026222606281657,0.09454674982071783
815,-155.0,156,1,8.041935157115894,1.7906789412865272,0.11305648724858959
816,-144.0,145,1,5.104883307133849,1.5191092326723297,0.10695729946781848
817,-152.0,153,1,4.1849956181150665,1.474982292823542,0.13401367615153587
818,-117.0,118,1,6.532075530085422,1.4845522056191653,0.09359244787591998
819,-166.0,167,1,6.686558306305028,1.6950629731852138,0.09934951372801544
820,-185.0,186,1,7.278085653728966,1.6599417575584945,0.0689021044946526
821,-116.0,117,1,3.6123909849487443,1.3078531770624666,0.08586135039376652
822,-141.0,142,1,6.548170961240392,1.549909920759604,0.09777746263327418
823,-115.0,116,1,7.704670322477388,1.6502595276668155,0.08759070925639365
824,-158.0,159,1,9.575578304100635,1.9595825447226471,0.07689310067901446
825,-151.0,152,1,7.322684153783102,1.9000659365403025,0.0935582299134694
826,-153.0,154,1,5.234202253371069,1.626728858266558,0.09348525721791455
827,-117.0,118,1,4.789652928181675,1.5725929454221563,0.07843580907723724
828,-124.0,125,1,7.504306399716064,1.9822610244750976,0.10166577479615807
829,-131.0,132,1,14.980235115997141,2.2515077446446274,0.07429345157773544
830,-156.0,157,1,7.741089338187672,1.9999745150280606,0.08437957391320805
831,-133.0,134,1,13.238674684856091,1.8007980745230148,0.08559450381713461
832,-146.0,147,1,4.0864165439721845,1.3510962084037106,0.06327330212023262
833,-145.0,146,1,4.105154817632068,1.3905500271548963,0.06254537785680939
834,-124.0,125,1,3.0892618785491215,1.1843823175430297,0.07276813511550427
835,-159.0,160,1,5.84016330804734,1.4978079535067081,0.09712037130375392
836,-296.0,297,1,11.189997551874589,2.2956019908892187,0.0732607072884035
837,-133.0,134,1,6.616604694575458,1.4680529779462672,0.15135896270799298
838,-147.0,148,1,8.95672713498297,1.9726473866282284,0.14472737214905587
839,-139.0,140,1,6.866438843612559,1.817752068383353,0.2293348975018099
840,-119.0,120,1,25.0414922183462,2.746126580238342,0.3473853994170592
841,-124.0,125,1,22.93047205809923,2.639015151977539,0.35081650044326673
842,-117.0,118,1,7.444204584122325,1.9950445264072743,0.396597941424816
843,-125.0,126,1,12.386595355137066,2.4835577767992776,0.2518078222527124
844,-106.0,107,1,9.023678990745717,2.267492508219781,0.2626367183644259
845,-92.0,93,1,7.506335471937638,1.9352656128585979,0.29653270025230616
846,-161.0,162,1,5.485045017796752,1.6205456109694492,0.1690637805279241
847,-86.0,87,1,6.744065166606258,1.7943897137696716,0.29582407870316535
848,-103.0,104,1,20.379240904684522,2.812356527035053,0.33162654377911865
849,-73.0,74,1,6.81616659933934,1.867327947874327,0.28514223520225546
850,-123.0,124,1,13.85982117859455,2.257892624024422,0.3268467989666181
851,-101.0,102,1,8.814144464490441,2.0251448668685614,0.2604687149158802
852,-72.0,73,1,8.38601044650279,2.00634192114007,0.18081206366362382
853,-89.0,90,1,5.161644937934276,1.7104070001178318,0.1442133245617798
854,-76.0,77,1,4.722385194718039,1.3732248776918883,0.11848659350879961
855,-83.0,84,1,7.674708640710811,1.8873337131171,0.11482211275696977
856,-160.0,161,1,10.927412259520063,2.2850635214621975,0.09237824023360681
857,-78.0,79,1,7.456291271291107,1.9820837733111805,0.10056853664249088
858,-73.0,74,1,6.427753435071085,1.6785499856278703,0.10500183586083113
859,-74.0,75,1,5.85856627430534,1.7397680886586506,0.10020200974346759
860,-77.0,78,1,5.8396112944138645,1.7493519164048708,0.08851235920603638
861,-143.0,144,1,11.648725686815649,2.4208086133003235,0.08384961950671116
862,-104.0,105,1,12.168637476463447,2.5344233967009044,0.08218926227695886
863,-71.0,72,1,6.809125922605745,1.8483050134446886,0.09698645920919564
864,-86.0,87,1,5.406330293770036,1.6980309212344817,0.10141358039865067
865,-185.0,186,1,9.270196898504892,1.9029465029316563,0.06137183901020801
866,-76.0,77,1,7.001434672623873,1.9053563204678623,0.09256078954030118
867,-73.0,74,1,5.552976484159543,1.4665063522957467,0.08904029607967115
868,-77.0,78,1,5.5859860279179445,1.6162054844391651,0.10662931396841603
869,-252.0,253,1,9.573317787711973,1.7690546616264011,0.04038799236987105
870,-79.0,80,1,5.932202474660153,1.5181424081325532,0.0841740505895359
871,-87.0,88,1,13.040059465996489,2.2425557754256507,0.12151245757311037
872,-78.0,79,1,5.066776052224921,1.6623893810223929,0.09915277747550826
873,-78.0,79,1,5.325680282204176,1.6240476234049737,0.0917043689954466
874,-82.0,83,1,9.969478784569437,2.0656704960099184,0.0957591767427764
875,-73.0,74,1,5.734495379615927,1.4895528329385292,0.09071043808236592
876,-89.0,90,1,10.4373317541768,2.033885791566637,0.09330462644607501
877,-78.0,79,1,4.4090170951030005,1.4599363109733485,0.08066179398948303
878,-227.0,228,1,6.912506928064303,1.5519369568741113,0.04421469456984165
879,-92.0,93,1,14.357054729412074,2.2942317275590796,0.06195211356915083
880,-92.0,93,1,7.939229554638782,1.767752965291341,0.07499083957537228
881,-73.0,74,1,3.4078573325925783,1.3767632664860905,0.06566451244312653
882,-90.0,91,1,7.096401076149809,1.8479655234368293,0.0771264247311622
883,-144.0,145,1,10.228155039143669,2.209338569641113,0.06596055360779905
884,-98.0,99,1,8.438291573593766,1.9341584600583472,0.10195006964807023
885,-91.0,92,1,6.686026817699514,1.8597330217776091,0.07531335285254856
886,-75.0,76,1,8.126765364085594,1.563323033483405,0.11279046198615106
887,-65.0,66,1,14.199959449556694,1.4784512375340317,0.08041025855698425
888,-78.0,79,1,3.3877048401377174,1.3557339604896834,0.09618313830637644
889,-143.0,144,1,10.9093989380868,2.1984914739926658,0.05719115780043972
890,-99.0,100,1,5.050218899419997,1.3774885320663453,0.062119897189550105
891,-104.0,105,1,6.127524757191505,1.48851200285412,0.10587753790231155
892,-72.0,73,1,4.330387911862177,1.3519180245595435,0.07112263478115456
893,-220.0,221,1,2.908299635937732,0.9903947390042819,0.06808144038588407
894,-99.0,100,1,7.451417156051612,1.86527419090271,0.07348902487457963
895,-81.0,82,1,8.269256242719145,1.8055920484589367,0.11112301430853777
896,-256.0,257,1,3.8092618407939782,1.1040575365148166,0.07773151232725994
897,-500.0,500,0,3.8569081258067164,0.5906985397338868,0.019846168295538518
898,-234.0,235,1,3.970228488957807,1.0182435548051876,0.04276180832654218
899,-302.0,303,1,2.892222112243376,0.8016240148261042,0.039879812770342554
900,-500.0,500,0,12.1122547140643,0.3980576019287109,0.01151716787647456
901,-65.0,66,1,13.650256738168977,2.7410035277857925,0.11880792373223371
902,-155.0,156,1,10.818013240212354,2.110256317334297,0.17930182486452395
903,-77.0,78,1,6.986828902401985,2.0025966992745032,0.16474905504042114
904,-130.0,131,1,6.909135006201091,1.5637803842093199,0.14100354043358068
905,-110.0,111,1,12.586735642156437,2.63923243574194,0.17555841686715884
906,-185.0,186,1,8.378641935410098,1.6180891452297088,0.0989857514265872
907,-81.0,82,1,19.370529088759568,3.1238908186191465,0.0887249891270696
908,-104.0,105,1,6.949970928067342,1.851893443153018,0.13629502723010123
909,-94.0,95,1,10.979164305839099,2.3535028056094522,0.1404463526725426
910,-82.0,83,1,9.70649681460247,2.403486313590084,0.17172163813613378
911,-104.0,105,1,13.819719334192008,2.8794701031276158,0.24254373214761948
912,-132.0,133,1,7.83553771673145,2.104518399202734,0.31638483523611766
913,-136.0,137,1,12.235945050048057,2.470967912325894,0.35312868281391646
914,-142.0,143,1,10.764355617432066,2.337984865361994,0.1737341023281451
915,-130.0,131,1,8.255747188412418,2.124409078641702,0.17843867091858362
916,-142.0,143,1,9.705594074362958,1.9066104755534992,0.13043045805249415
917,-140.0,141,1,5.463324539265133,1.7020484978425587,0.08752893482901301
918,-196.0,197,1,7.3091082278916675,1.9970257657433523,0.11348112333456035
919,-177.0,178,1,9.310573801818238,2.091279070029098,0.10810367872688678
920,-150.0,151,1,11.831295873425494,2.105803439159267,0.07218349495068477
921,-117.0,118,1,7.053551700245515,1.581428931931318,0.08981444636681434
922,-217.0,218,1,8.517451007904821,1.9453714090749759,0.04120571827013986
923,-209.0,210,1,10.903076976205643,2.3199938070206416,0.06946130559801877
924,-179.0,180,1,5.748187706689997,1.6983729309505886,0.08722757925861516
925,-116.0,117,1,4.484370795021363,1.364613206977518,0.06959200782788934
926,-181.0,182,1,14.036385728867282,1.984522316482041,0.07790054913525787
927,-159.0,160,1,9.267769910399874,2.0881108403205872,0.07772575885319384
928,-152.0,153,1,17.64003305012812,2.687457365148208,0.05085059301318978
929,-169.0,170,1,9.288891735256938,1.7995330922743853,0.0583246322499369
930,-179.0,180,1,5.074534158509535,1.5959918737411498,0.045554280663297204
931,-180.0,181,1,4.139097394142557,1.475531961377813,0.059507838270925394
932,-197.0,198,1,9.001544671397815,1.9587300425828105,0.05419429845583503
933,-167.0,168,1,5.376642112667295,1.5688312507811046,0.0538223787166533
934,-146.0,147,1,4.50563432855435,1.4764763319573435,0.06164383442302672
935,-150.0,151,1,4.707306289431695,1.6373588896745088,0.05560012094426703
936,-155.0,156,1,7.344363587523101,1.6884501163776104,0.0507697004180115
937,-241.0,242,1,10.01006879804806,2.235703428914724,0.06451636789056804
938,-142.0,143,1,7.995980593558626,1.3405155101856152,0.06276077258325723
939,-159.0,160,1,5.191466147048414,1.5107891261577606,0.0824385066065588
940,-149.0,150,1,3.4729969383066055,1.268897279103597,0.059153566324772935
941,-153.0,154,1,4.103127791670638,1.4157040366878757,0.09455575637954783
942,-144.0,145,1,5.245480083777361,1.2851542637265962,0.09940992855499017
943,-153.0,154,1,8.576097938553023,1.8706821714128767,0.11104977968702238
944,-182.0,183,1,10.88287464211233,2.211582053554514,0.08587302612789648
945,-161.0,162,1,13.674754137836574,2.0254764910097474,0.10714224091282597
946,-154.0,155,1,6.259763182375219,1.8175794970604682,0.15576766826542876
947,-141.0,142,1,5.468580692292447,1.7223941230438125,0.18198901939723955
948,-146.0,147,1,5.8937706592948915,1.6178129416744724,0.19234139228961905
949,-177.0,178,1,6.056544983541816,1.6839921929863062,0.21344948956596382
950,-159.0,160,1,10.605338811731418,1.6342937231063843,0.2802109390730038
951,-168.0,169,1,9.557754103252172,1.927507761667466,0.30111650347753743
952,-500.0,500,0,8.121099322223687,1.5100830230712892,0.3622380268117413
953,-278.0,279,1,13.729427930151653,2.636544576255224,0.20653864442901584
954,-153.0,154,1,10.861855604991245,2.3065581940985345,0.2581922530027276
955,-231.0,232,1,7.508178322616381,1.8818540927664986,0.29717120120767504
956,-272.0,273,1,18.163021359822523,2.8354868530790447,0.25512118268955924
957,-182.0,183,1,9.085558247120792,1.9964017920155344,0.22696635492980644
958,-188.0,189,1,6.748215797465669,1.8313735780261813,0.20545660789129594
959,-144.0,145,1,6.666550130347805,1.6315604637409078,0.19850338017889138
960,-187.0,188,1,10.702851396776362,2.2513669367800366,0.2302974988607333
961,-187.0,188,1,8.6567558737359,2.121040755129875,0.32495097511576765
962,-224.0,225,1,8.745190970745881,1.880925424363878,0.22390939643606544
963,-177.0,178,1,12.419197528313122,2.295956772364927,0.17243472562600556
964,-185.0,186,1,13.64656262473023,2.281699016530027,0.1599701232106615
965,-178.0,179,1,12.335646628873363,2.156256462608636,0.14240810589464226
966,-175.0,176,1,11.907983932301166,2.3846042372963647,0.13880333966252775
967,-180.0,181,1,10.98715387077009,2.1841173728526626,0.13108622927337021
968,-140.0,141,1,8.51888170492619,2.022781605416156,0.16149628502217697
969,-290.0,291,1,11.904839335059263,2.5058122254728863,0.4025585188064724
970,-197.0,198,1,10.438708899528873,1.9269977338386304,0.38862708421668624
971,-240.0,241,1,11.152503330549138,2.164647818600983,0.2982749186960509
972,-219.0,220,1,9.613928923837904,1.862291197343306,0.22546901676105335
973,-197.0,198,1,9.518320955149418,1.7712003606738467,0.2196421866244025
974,-160.0,161,1,7.453222471325491,1.7109717967347329,0.22586562433453589
975,-182.0,183,1,8.291303666877955,1.7624072559544297,0.26167242733960144
976,-190.0,191,1,7.742985266623153,1.3636963929181323,0.29636823181891864
977,-156.0,157,1,10.357011513200968,2.1142768130940235,0.36975222507752714
978,-377.0,378,1,3.128800134855155,0.876907591781919,0.17819863967548208
979,-169.0,170,1,6.718879903327016,1.572220049535527,0.3304876933422159
980,-110.0,111,1,11.412578472901169,1.6451106544013496,0.39811838262185856
981,-149.0,150,1,6.363030182495713,1.5785496552785239,0.3014412546530366
982,-208.0,209,1,10.530252253630312,2.011102119701331,0.26073731724440197
983,-98.0,99,1,11.748843445978833,2.2106301953094176,0.30902178085061033
984,-108.0,109,1,7.8424442691019305,1.9251992286892112,0.2834939827988727
985,-139.0,140,1,11.689544669482192,2.300774642399379,0.28381180718008964
986,-116.0,117,1,8.167955167474659,1.6113592946631277,0.27416279329321325
987,-103.0,104,1,11.55096474462614,1.6791006234975963,0.2825201641087635
988,-103.0,104,1,7.616319990837767,1.6997388509603648,0.32418597672277916
989,-116.0,117,1,6.773852040597166,1.7113426378649523,0.26925829366549975
990,-110.0,111,1,8.348376837315726,1.7555342923413526,0.2861665653752851
991,-107.0,108,1,5.53649459812678,1.5987900363074408,0.3142106350062898
992,-146.0,147,1,7.411494535340953,1.788688766713045,0.30066431370139324
993,-122.0,123,1,3.9694946579284003,1.3928667539503516,0.2730399681997251
994,-96.0,97,1,3.812779465734061,1.4417813825853092,0.2663046907844771
995,-130.0,131,1,6.145622633496776,1.5893477265161413,0.23212449455932352
996,-86.0,87,1,10.879525518797891,1.8530696342731345,0.26838018743042974
997,-87.0,88,1,13.09173229304526,1.6975400664589622,0.2826559909577058
998,-96.0,97,1,8.233422717715603,1.8786484531520569,0.2443968062433078
999,-100.0,101,1,6.029621414103692,1.5286832847217522,0.2002404618565694
